,PartitionKey,RowKey,Timestamp,message,etag
146,U4535fb31fd55fcf150309ac213c44979,1582274486,2020-02-21 08:41:28.273962+00:00,อาการ,"W/""datetime'2020-02-21T08%3A41%3A28.2739628Z'"""
147,U4535fb31fd55fcf150309ac213c44979,1582274490,2020-02-21 08:41:32.550964+00:00,บาย,"W/""datetime'2020-02-21T08%3A41%3A32.5509649Z'"""
148,U4535fb31fd55fcf150309ac213c44979,1582276974,2020-02-21 09:23:00.204901+00:00,สวัสดี,"W/""datetime'2020-02-21T09%3A23%3A00.2049019Z'"""
149,U4535fb31fd55fcf150309ac213c44979,1582276995,2020-02-21 09:23:17.360649+00:00,img : Taenia,"W/""datetime'2020-02-21T09%3A23%3A17.3606494Z'"""
150,U4535fb31fd55fcf150309ac213c44979,1582277000,2020-02-21 09:23:22.045522+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-21T09%3A23%3A22.0455224Z'"""
151,U4535fb31fd55fcf150309ac213c44979,1582277004,2020-02-21 09:23:26.570518+00:00,อาการ,"W/""datetime'2020-02-21T09%3A23%3A26.5705186Z'"""
152,U4535fb31fd55fcf150309ac213c44979,1582277010,2020-02-21 09:23:32.295785+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-21T09%3A23%3A32.2957856Z'"""
153,U4535fb31fd55fcf150309ac213c44979,1582277016,2020-02-21 09:23:38.055409+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-21T09%3A23%3A38.0554097Z'"""
154,U4535fb31fd55fcf150309ac213c44979,1582277020,2020-02-21 09:23:42.848257+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-21T09%3A23%3A42.848257Z'"""
155,U4535fb31fd55fcf150309ac213c44979,1582277025,2020-02-21 09:23:47.689235+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-21T09%3A23%3A47.6892354Z'"""
156,U4535fb31fd55fcf150309ac213c44979,1582277893,2020-02-21 09:38:15.972035+00:00,ส,"W/""datetime'2020-02-21T09%3A38%3A15.9720356Z'"""
157,U4535fb31fd55fcf150309ac213c44979,1582277914,2020-02-21 09:38:35.993006+00:00,img : Ascaris,"W/""datetime'2020-02-21T09%3A38%3A35.9930066Z'"""
158,U4535fb31fd55fcf150309ac213c44979,1582277921,2020-02-21 09:38:43.347560+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-21T09%3A38%3A43.3475604Z'"""
159,U4535fb31fd55fcf150309ac213c44979,1582277935,2020-02-21 09:38:57.764149+00:00,บาย,"W/""datetime'2020-02-21T09%3A38%3A57.764149Z'"""
160,U4535fb31fd55fcf150309ac213c44979,1582553336,2020-02-24 14:08:57.015199+00:00,ดี,"W/""datetime'2020-02-24T14%3A08%3A57.0151992Z'"""
161,U4535fb31fd55fcf150309ac213c44979,1582553361,2020-02-24 14:09:21.825791+00:00,img : OV,"W/""datetime'2020-02-24T14%3A09%3A21.8257918Z'"""
162,U4535fb31fd55fcf150309ac213c44979,1582553365,2020-02-24 14:09:25.414179+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-24T14%3A09%3A25.4141798Z'"""
163,U4535fb31fd55fcf150309ac213c44979,1582553369,2020-02-24 14:09:29.750695+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-24T14%3A09%3A29.7506951Z'"""
164,U4535fb31fd55fcf150309ac213c44979,1582553371,2020-02-24 14:09:31.921345+00:00,อาการ,"W/""datetime'2020-02-24T14%3A09%3A31.9213453Z'"""
165,U4535fb31fd55fcf150309ac213c44979,1582553379,2020-02-24 14:09:39.802979+00:00,ดี,"W/""datetime'2020-02-24T14%3A09%3A39.8029797Z'"""
166,U4535fb31fd55fcf150309ac213c44979,1582553453,2020-02-24 14:10:53.961234+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A10%3A53.9612343Z'"""
167,U4535fb31fd55fcf150309ac213c44979,1582553471,2020-02-24 14:11:11.968611+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A11%3A11.9686113Z'"""
168,U4535fb31fd55fcf150309ac213c44979,1582553484,2020-02-24 14:11:24.492954+00:00,img : Enterobius,"W/""datetime'2020-02-24T14%3A11%3A24.4929541Z'"""
169,U4535fb31fd55fcf150309ac213c44979,1582553492,2020-02-24 14:11:33.024129+00:00,อาการ,"W/""datetime'2020-02-24T14%3A11%3A33.0241291Z'"""
170,U4535fb31fd55fcf150309ac213c44979,1582553495,2020-02-24 14:11:35.691086+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-24T14%3A11%3A35.6910865Z'"""
171,U4535fb31fd55fcf150309ac213c44979,1582553690,2020-02-24 14:14:50.374661+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-24T14%3A14%3A50.3746615Z'"""
172,U4535fb31fd55fcf150309ac213c44979,1582553930,2020-02-24 14:18:50.601108+00:00,สวัสดี,"W/""datetime'2020-02-24T14%3A18%3A50.6011081Z'"""
173,U4535fb31fd55fcf150309ac213c44979,1582553959,2020-02-24 14:19:19.918043+00:00,img : OV,"W/""datetime'2020-02-24T14%3A19%3A19.9180431Z'"""
174,U4535fb31fd55fcf150309ac213c44979,1582553963,2020-02-24 14:19:23.725686+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-24T14%3A19%3A23.7256867Z'"""
175,U4535fb31fd55fcf150309ac213c44979,1582553966,2020-02-24 14:19:26.602495+00:00,อาการ,"W/""datetime'2020-02-24T14%3A19%3A26.6024952Z'"""
176,U4535fb31fd55fcf150309ac213c44979,1582553969,2020-02-24 14:19:30.025384+00:00,ชนิดของไข่พยาธิ,"W/""datetime'2020-02-24T14%3A19%3A30.0253846Z'"""
177,U4535fb31fd55fcf150309ac213c44979,1582554023,2020-02-24 14:20:24.048230+00:00,ส,"W/""datetime'2020-02-24T14%3A20%3A24.0482304Z'"""
178,U4535fb31fd55fcf150309ac213c44979,1582554060,2020-02-24 14:21:00.766770+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A21%3A00.7667706Z'"""
179,U4535fb31fd55fcf150309ac213c44979,1582554134,2020-02-24 14:22:14.553123+00:00,สวัสดี,"W/""datetime'2020-02-24T14%3A22%3A14.5531238Z'"""
180,U4535fb31fd55fcf150309ac213c44979,1582554145,2020-02-24 14:22:25.836131+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A22%3A25.8361316Z'"""
181,U4535fb31fd55fcf150309ac213c44979,1582554303,2020-02-24 14:25:03.240668+00:00,img : Ascaris,"W/""datetime'2020-02-24T14%3A25%3A03.2406687Z'"""
182,U4535fb31fd55fcf150309ac213c44979,1582554329,2020-02-24 14:25:29.036633+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A25%3A29.0366334Z'"""
183,U4535fb31fd55fcf150309ac213c44979,1582554356,2020-02-24 14:25:56.110249+00:00,img : OV,"W/""datetime'2020-02-24T14%3A25%3A56.1102498Z'"""
184,U4535fb31fd55fcf150309ac213c44979,1582554380,2020-02-24 14:26:20.190390+00:00,img : hookworms,"W/""datetime'2020-02-24T14%3A26%3A20.1903902Z'"""
185,U4535fb31fd55fcf150309ac213c44979,1582554403,2020-02-24 14:26:43.826906+00:00,img : hookworms,"W/""datetime'2020-02-24T14%3A26%3A43.8269065Z'"""
186,U4535fb31fd55fcf150309ac213c44979,1582554423,2020-02-24 14:27:03.943014+00:00,img : Enterobius,"W/""datetime'2020-02-24T14%3A27%3A03.9430141Z'"""
187,U4535fb31fd55fcf150309ac213c44979,1582554487,2020-02-24 14:28:07.504191+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A28%3A07.5041914Z'"""
188,U4535fb31fd55fcf150309ac213c44979,1582554504,2020-02-24 14:28:24.224606+00:00,img : OV,"W/""datetime'2020-02-24T14%3A28%3A24.2246067Z'"""
189,U4535fb31fd55fcf150309ac213c44979,1582554540,2020-02-24 14:29:00.201853+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A29%3A00.2018539Z'"""
190,U4535fb31fd55fcf150309ac213c44979,1582554596,2020-02-24 14:29:56.240339+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A29%3A56.2403395Z'"""
191,U4535fb31fd55fcf150309ac213c44979,1582554758,2020-02-24 14:32:38.437295+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A32%3A38.4372953Z'"""
192,U4535fb31fd55fcf150309ac213c44979,1582554819,2020-02-24 14:33:39.294399+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A33%3A39.2943991Z'"""
193,U4535fb31fd55fcf150309ac213c44979,1582554830,2020-02-24 14:33:50.632981+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A33%3A50.6329816Z'"""
194,U4535fb31fd55fcf150309ac213c44979,1582555505,2020-02-24 14:45:05.311224+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A45%3A05.3112241Z'"""
195,U4535fb31fd55fcf150309ac213c44979,1582555530,2020-02-24 14:45:30.566481+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A45%3A30.5664817Z'"""
196,U4535fb31fd55fcf150309ac213c44979,1582555551,2020-02-24 14:45:51.318892+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A45%3A51.3188926Z'"""
197,U4535fb31fd55fcf150309ac213c44979,1582555568,2020-02-24 14:46:08.030586+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A46%3A08.030586Z'"""
198,U4535fb31fd55fcf150309ac213c44979,1582555596,2020-02-24 14:46:36.395689+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A46%3A36.3956897Z'"""
199,U4535fb31fd55fcf150309ac213c44979,1582555606,2020-02-24 14:46:46.858488+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A46%3A46.8584888Z'"""
200,U4535fb31fd55fcf150309ac213c44979,1582555633,2020-02-24 14:47:13.423002+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A47%3A13.423002Z'"""
201,U4535fb31fd55fcf150309ac213c44979,1582555642,2020-02-24 14:47:22.319376+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A47%3A22.3193767Z'"""
202,U4535fb31fd55fcf150309ac213c44979,1582555662,2020-02-24 14:47:42.232123+00:00,img : hookworms,"W/""datetime'2020-02-24T14%3A47%3A42.2321239Z'"""
203,U4535fb31fd55fcf150309ac213c44979,1582555672,2020-02-24 14:47:52.565470+00:00,img : hookworms,"W/""datetime'2020-02-24T14%3A47%3A52.5654706Z'"""
204,U4535fb31fd55fcf150309ac213c44979,1582555680,2020-02-24 14:48:00.385541+00:00,img : OV,"W/""datetime'2020-02-24T14%3A48%3A00.3855418Z'"""
205,U4535fb31fd55fcf150309ac213c44979,1582555695,2020-02-24 14:48:15.603767+00:00,img : OV,"W/""datetime'2020-02-24T14%3A48%3A15.6037674Z'"""
206,U4535fb31fd55fcf150309ac213c44979,1582555715,2020-02-24 14:48:35.154976+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A48%3A35.1549766Z'"""
207,U4535fb31fd55fcf150309ac213c44979,1582555725,2020-02-24 14:48:45.196904+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A48%3A45.196904Z'"""
208,U4535fb31fd55fcf150309ac213c44979,1582555736,2020-02-24 14:48:56.237755+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A48%3A56.2377552Z'"""
209,U4535fb31fd55fcf150309ac213c44979,1582555754,2020-02-24 14:49:14.968968+00:00,img : Ascaris,"W/""datetime'2020-02-24T14%3A49%3A14.9689687Z'"""
210,U4535fb31fd55fcf150309ac213c44979,1582555763,2020-02-24 14:49:23.106980+00:00,img : Ascaris,"W/""datetime'2020-02-24T14%3A49%3A23.1069801Z'"""
211,U4535fb31fd55fcf150309ac213c44979,1582555775,2020-02-24 14:49:35.330733+00:00,img : Ascaris,"W/""datetime'2020-02-24T14%3A49%3A35.3307336Z'"""
212,U4535fb31fd55fcf150309ac213c44979,1582555789,2020-02-24 14:49:49.525159+00:00,img : Ascaris,"W/""datetime'2020-02-24T14%3A49%3A49.5251599Z'"""
213,U4535fb31fd55fcf150309ac213c44979,1582556065,2020-02-24 14:54:25.628040+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A54%3A25.6280401Z'"""
214,U4535fb31fd55fcf150309ac213c44979,1582556076,2020-02-24 14:54:36.897036+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A54%3A36.8970367Z'"""
215,U4535fb31fd55fcf150309ac213c44979,1582556103,2020-02-24 14:55:03.115699+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A55%3A03.1156998Z'"""
216,U4535fb31fd55fcf150309ac213c44979,1582556122,2020-02-24 14:55:22.616618+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A55%3A22.6166189Z'"""
217,U4535fb31fd55fcf150309ac213c44979,1582556300,2020-02-24 14:58:20.909500+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A58%3A20.9095005Z'"""
218,U4535fb31fd55fcf150309ac213c44979,1582556309,2020-02-24 14:58:29.583956+00:00,img : MIF,"W/""datetime'2020-02-24T14%3A58%3A29.5839563Z'"""
219,U4535fb31fd55fcf150309ac213c44979,1582556342,2020-02-24 14:59:02.302784+00:00,img : not a parasite image,"W/""datetime'2020-02-24T14%3A59%3A02.3027845Z'"""
220,U4535fb31fd55fcf150309ac213c44979,1582556356,2020-02-24 14:59:17.025022+00:00,img : OV,"W/""datetime'2020-02-24T14%3A59%3A17.0250223Z'"""
221,U4535fb31fd55fcf150309ac213c44979,1582556381,2020-02-24 14:59:41.615192+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A59%3A41.6151921Z'"""
222,U4535fb31fd55fcf150309ac213c44979,1582556398,2020-02-24 14:59:58.799078+00:00,img : Trichuris,"W/""datetime'2020-02-24T14%3A59%3A58.7990788Z'"""
223,U4535fb31fd55fcf150309ac213c44979,1582556425,2020-02-24 15:00:25.776895+00:00,img : not a parasite image,"W/""datetime'2020-02-24T15%3A00%3A25.7768953Z'"""
224,U4535fb31fd55fcf150309ac213c44979,1582556435,2020-02-24 15:00:35.060983+00:00,img : not a parasite image,"W/""datetime'2020-02-24T15%3A00%3A35.0609831Z'"""
225,U4535fb31fd55fcf150309ac213c44979,1582556459,2020-02-24 15:00:59.161787+00:00,img : OV,"W/""datetime'2020-02-24T15%3A00%3A59.161787Z'"""
226,U4535fb31fd55fcf150309ac213c44979,1582556471,2020-02-24 15:01:11.833973+00:00,img : OV,"W/""datetime'2020-02-24T15%3A01%3A11.8339733Z'"""
227,U4535fb31fd55fcf150309ac213c44979,1582556487,2020-02-24 15:01:27.083298+00:00,img : hookworms,"W/""datetime'2020-02-24T15%3A01%3A27.0832983Z'"""
228,U4535fb31fd55fcf150309ac213c44979,1582556502,2020-02-24 15:01:42.944022+00:00,img : hookworms,"W/""datetime'2020-02-24T15%3A01%3A42.9440227Z'"""
229,U4535fb31fd55fcf150309ac213c44979,1582556657,2020-02-24 15:04:17.837054+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A04%3A17.8370541Z'"""
230,U4535fb31fd55fcf150309ac213c44979,1582556667,2020-02-24 15:04:27.204008+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A04%3A27.2040084Z'"""
231,U4535fb31fd55fcf150309ac213c44979,1582556820,2020-02-24 15:07:00.225553+00:00,img : not a parasite image,"W/""datetime'2020-02-24T15%3A07%3A00.225553Z'"""
232,U4535fb31fd55fcf150309ac213c44979,1582556833,2020-02-24 15:07:13.858780+00:00,img : not a parasite image,"W/""datetime'2020-02-24T15%3A07%3A13.8587801Z'"""
233,U4535fb31fd55fcf150309ac213c44979,1582556864,2020-02-24 15:07:44.227084+00:00,img : Enterobius,"W/""datetime'2020-02-24T15%3A07%3A44.2270846Z'"""
234,U4535fb31fd55fcf150309ac213c44979,1582556878,2020-02-24 15:07:58.886871+00:00,img : Enterobius,"W/""datetime'2020-02-24T15%3A07%3A58.8868713Z'"""
235,U4535fb31fd55fcf150309ac213c44979,1582556888,2020-02-24 15:08:08.768937+00:00,img : Enterobius,"W/""datetime'2020-02-24T15%3A08%3A08.7689374Z'"""
236,U4535fb31fd55fcf150309ac213c44979,1582556963,2020-02-24 15:09:23.483657+00:00,ดี,"W/""datetime'2020-02-24T15%3A09%3A23.4836578Z'"""
237,U4535fb31fd55fcf150309ac213c44979,1582556982,2020-02-24 15:09:42.486656+00:00,img : Enterobius,"W/""datetime'2020-02-24T15%3A09%3A42.4866567Z'"""
238,U4535fb31fd55fcf150309ac213c44979,1582558067,2020-02-24 15:27:47.747962+00:00,img : not a parasite image,"W/""datetime'2020-02-24T15%3A27%3A47.7479624Z'"""
239,U4535fb31fd55fcf150309ac213c44979,1582558088,2020-02-24 15:28:08.785456+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A28%3A08.7854564Z'"""
240,U4535fb31fd55fcf150309ac213c44979,1582558099,2020-02-24 15:28:19.457971+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A28%3A19.4579711Z'"""
241,U4535fb31fd55fcf150309ac213c44979,1582558118,2020-02-24 15:28:38.331856+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A28%3A38.3318569Z'"""
242,U4535fb31fd55fcf150309ac213c44979,1582558255,2020-02-24 15:30:55.922305+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A30%3A55.9223055Z'"""
243,U4535fb31fd55fcf150309ac213c44979,1582558435,2020-02-24 15:33:55.584721+00:00,img : MIF,"W/""datetime'2020-02-24T15%3A33%3A55.5847215Z'"""
244,U4535fb31fd55fcf150309ac213c44979,1582602453,2020-02-25 03:47:33.612162+00:00,สวัสดี,"W/""datetime'2020-02-25T03%3A47%3A33.612162Z'"""
245,U4535fb31fd55fcf150309ac213c44979,1582602534,2020-02-25 03:48:54.450471+00:00,img : Ascaris,"W/""datetime'2020-02-25T03%3A48%3A54.4504716Z'"""
246,U4535fb31fd55fcf150309ac213c44979,1582604409,2020-02-25 04:20:09.536544+00:00,สวัสดี,"W/""datetime'2020-02-25T04%3A20%3A09.536544Z'"""
247,U4535fb31fd55fcf150309ac213c44979,1582604628,2020-02-25 04:23:48.439099+00:00,img : Ascaris,"W/""datetime'2020-02-25T04%3A23%3A48.4390994Z'"""
248,U4535fb31fd55fcf150309ac213c44979,1582635338,2020-02-25 12:55:38.144339+00:00,img : MIF,"W/""datetime'2020-02-25T12%3A55%3A38.144339Z'"""
249,U4535fb31fd55fcf150309ac213c44979,1582635344,2020-02-25 12:55:44.968520+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T12%3A55%3A44.9685207Z'"""
250,U4535fb31fd55fcf150309ac213c44979,1582635389,2020-02-25 12:56:29.277789+00:00,วิธีป้องกัน,"W/""datetime'2020-02-25T12%3A56%3A29.277789Z'"""
251,U4535fb31fd55fcf150309ac213c44979,1582635410,2020-02-25 12:56:50.220826+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T12%3A56%3A50.2208264Z'"""
252,U4535fb31fd55fcf150309ac213c44979,1582635468,2020-02-25 12:57:48.603753+00:00,อาการ,"W/""datetime'2020-02-25T12%3A57%3A48.6037531Z'"""
253,U4535fb31fd55fcf150309ac213c44979,1582682388,2020-02-26 01:59:49.084742+00:00,ดี,"W/""datetime'2020-02-26T01%3A59%3A49.0847423Z'"""
254,U4535fb31fd55fcf150309ac213c44979,1582682768,2020-02-26 02:06:08.143345+00:00,ดี,"W/""datetime'2020-02-26T02%3A06%3A08.1433451Z'"""
255,U4535fb31fd55fcf150309ac213c44979,1582683863,2020-02-26 02:24:23.572120+00:00,ดี,"W/""datetime'2020-02-26T02%3A24%3A23.5721208Z'"""
256,U4535fb31fd55fcf150309ac213c44979,1582683868,2020-02-26 02:24:28.093690+00:00,ดีจ้า,"W/""datetime'2020-02-26T02%3A24%3A28.0936909Z'"""
257,U4535fb31fd55fcf150309ac213c44979,1582683875,2020-02-26 02:24:35.709517+00:00,สวัสดีจ้า,"W/""datetime'2020-02-26T02%3A24%3A35.7095176Z'"""
258,U4535fb31fd55fcf150309ac213c44979,1582683889,2020-02-26 02:24:49.478635+00:00,สวัสดีชาวโลก,"W/""datetime'2020-02-26T02%3A24%3A49.4786353Z'"""
259,U4535fb31fd55fcf150309ac213c44979,1582683894,2020-02-26 02:24:54.437183+00:00,งแล,"W/""datetime'2020-02-26T02%3A24%3A54.4371835Z'"""
260,U4535fb31fd55fcf150309ac213c44979,1582683900,2020-02-26 02:25:00.954458+00:00,โกรธ,"W/""datetime'2020-02-26T02%3A25%3A00.9544586Z'"""
261,U4535fb31fd55fcf150309ac213c44979,1582683907,2020-02-26 02:25:07.236189+00:00,แบร่?,"W/""datetime'2020-02-26T02%3A25%3A07.2361891Z'"""
262,U4535fb31fd55fcf150309ac213c44979,1582684651,2020-02-26 02:37:31.938390+00:00,img : MIF,"W/""datetime'2020-02-26T02%3A37%3A31.9383902Z'"""
263,U4535fb31fd55fcf150309ac213c44979,1582684658,2020-02-26 02:37:38.307438+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-26T02%3A37%3A38.3074382Z'"""
264,U4535fb31fd55fcf150309ac213c44979,1582684672,2020-02-26 02:37:52.211720+00:00,ระยะ,"W/""datetime'2020-02-26T02%3A37%3A52.2117207Z'"""
265,U4535fb31fd55fcf150309ac213c44979,1582684675,2020-02-26 02:37:55.567506+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-26T02%3A37%3A55.5675067Z'"""
266,U4535fb31fd55fcf150309ac213c44979,1582684682,2020-02-26 02:38:02.632226+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-26T02%3A38%3A02.6322263Z'"""
267,U4535fb31fd55fcf150309ac213c44979,1582684685,2020-02-26 02:38:05.931076+00:00,ไข่พยาธิชื่อว่าอะไร,"W/""datetime'2020-02-26T02%3A38%3A05.9310767Z'"""
268,U4535fb31fd55fcf150309ac213c44979,1582684689,2020-02-26 02:38:09.109175+00:00,ลักษณะเด่นตัวเต็มวัย,"W/""datetime'2020-02-26T02%3A38%3A09.109175Z'"""
269,U4535fb31fd55fcf150309ac213c44979,1582684691,2020-02-26 02:38:11.499912+00:00,ตัวเต็มวัยขนาดเท่าไหร่,"W/""datetime'2020-02-26T02%3A38%3A11.4999125Z'"""
270,U4535fb31fd55fcf150309ac213c44979,1582684694,2020-02-26 02:38:14.086700+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-26T02%3A38%3A14.0867003Z'"""
271,U4535fb31fd55fcf150309ac213c44979,1582684696,2020-02-26 02:38:16.510321+00:00,ก่อให้เกิดโรคอะไร,"W/""datetime'2020-02-26T02%3A38%3A16.5103215Z'"""
272,U4535fb31fd55fcf150309ac213c44979,1582785686,2020-02-27 06:41:27.035014+00:00,ดี,"W/""datetime'2020-02-27T06%3A41%3A27.0350146Z'"""
273,U4535fb31fd55fcf150309ac213c44979,1582785706,2020-02-27 06:41:46.203303+00:00,img : Ascaris,"W/""datetime'2020-02-27T06%3A41%3A46.2033032Z'"""
274,U4862b425385f59fa7e61dc8a8fa3c2dd,1582604393,2020-02-25 04:19:53.677298+00:00,ดี,"W/""datetime'2020-02-25T04%3A19%3A53.6772986Z'"""
275,U4ab5bf952f611723b5ba7b68300a0a43,1582604697,2020-02-25 04:24:57.510841+00:00,img : MIF,"W/""datetime'2020-02-25T04%3A24%3A57.5108414Z'"""
276,U4ab5bf952f611723b5ba7b68300a0a43,1582605189,2020-02-25 04:33:09.647284+00:00,img : MIF,"W/""datetime'2020-02-25T04%3A33%3A09.6472847Z'"""
277,U4ab5bf952f611723b5ba7b68300a0a43,1582605195,2020-02-25 04:33:15.236384+00:00,ลักษณะเด่นของไข่พยาธิ,"W/""datetime'2020-02-25T04%3A33%3A15.2363849Z'"""
278,U4ab5bf952f611723b5ba7b68300a0a43,1582605295,2020-02-25 04:34:55.955595+00:00,ไข่พยาธิกลุ่มใด,"W/""datetime'2020-02-25T04%3A34%3A55.9555957Z'"""
279,U4ab5bf952f611723b5ba7b68300a0a43,1582605305,2020-02-25 04:35:05.922611+00:00,ไข่พยาธิชื่อว่าอะไร,"W/""datetime'2020-02-25T04%3A35%3A05.9226117Z'"""
280,U4ab5bf952f611723b5ba7b68300a0a43,1582605343,2020-02-25 04:35:44.007171+00:00,อาการ,"W/""datetime'2020-02-25T04%3A35%3A44.0071714Z'"""
281,U4ab5bf952f611723b5ba7b68300a0a43,1582605373,2020-02-25 04:36:13.239429+00:00,ลักษณะทั่วไปตัวเต็มวัย,"W/""datetime'2020-02-25T04%3A36%3A13.239429Z'"""
282,U4ab5bf952f611723b5ba7b68300a0a43,1582605398,2020-02-25 04:36:38.945248+00:00,ติดต่อสู่คนได้อย่างไร,"W/""datetime'2020-02-25T04%3A36%3A38.9452483Z'"""
283,U4ab5bf952f611723b5ba7b68300a0a43,1582606358,2020-02-25 04:52:38.134138+00:00,ลักษณะเด่นตัวเต็มวัย,"W/""datetime'2020-02-25T04%3A52%3A38.1341386Z'"""
284,U4ab5bf952f611723b5ba7b68300a0a43,1582606363,2020-02-25 04:52:43.644825+00:00,วิธีการรักษา,"W/""datetime'2020-02-25T04%3A52%3A43.6448255Z'"""
285,U4ab5bf952f611723b5ba7b68300a0a43,1582606372,2020-02-25 04:52:52.399311+00:00,วิธีป้องกัน,"W/""datetime'2020-02-25T04%3A52%3A52.399311Z'"""
286,U5771dfe604f694b380226181f88c4bf3,1582604255,2020-02-25 04:17:35.402764+00:00,สวัสดี,"W/""datetime'2020-02-25T04%3A17%3A35.4027643Z'"""
287,U5771dfe604f694b380226181f88c4bf3,1582606135,2020-02-25 04:48:55.575343+00:00,สวัสดี,"W/""datetime'2020-02-25T04%3A48%3A55.5753431Z'"""
288,U5771dfe604f694b380226181f88c4bf3,1582606143,2020-02-25 04:49:03.737971+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A49%3A03.7379719Z'"""
289,U5771dfe604f694b380226181f88c4bf3,1582606166,2020-02-25 04:49:26.587249+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A49%3A26.5872493Z'"""
290,U5771dfe604f694b380226181f88c4bf3,1582606213,2020-02-25 04:50:13.265003+00:00,img : not a parasite image,"W/""datetime'2020-02-25T04%3A50%3A13.2650037Z'"""
291,U5771dfe604f694b380226181f88c4bf3,1582606349,2020-02-25 04:52:29.893555+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A52%3A29.893555Z'"""
292,U5771dfe604f694b380226181f88c4bf3,1582606371,2020-02-25 04:52:52.093752+00:00,รู้ได้อย่างไรว่าติดพยาธิ,"W/""datetime'2020-02-25T04%3A52%3A52.0937523Z'"""
293,U5771dfe604f694b380226181f88c4bf3,1582606447,2020-02-25 04:54:07.656652+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A54%3A07.6566522Z'"""
294,U5771dfe604f694b380226181f88c4bf3,1582606598,2020-02-25 04:56:38.847279+00:00,img : Trichuris,"W/""datetime'2020-02-25T04%3A56%3A38.8472795Z'"""
295,U5771dfe604f694b380226181f88c4bf3,1582608033,2020-02-25 05:20:33.171598+00:00,img : hookworms,"W/""datetime'2020-02-25T05%3A20%3A33.1715982Z'"""
296,U5771dfe604f694b380226181f88c4bf3,1582629595,2020-02-25 11:19:55.196328+00:00,img : Trichuris,"W/""datetime'2020-02-25T11%3A19%3A55.1963288Z'"""
297,U5771dfe604f694b380226181f88c4bf3,1582629608,2020-02-25 11:20:08.501674+00:00,img : Trichuris,"W/""datetime'2020-02-25T11%3A20%3A08.5016745Z'"""
